ANIO,CVE_GEO,EDAD,SEXO,POBLACION
2021,24,12,1,25930
2021,24,12,2,25223
2021,24,13,1,26089
2021,24,13,2,25394
2021,24,14,1,26230
2021,24,14,2,25528
2021,24,15,1,26326
2021,24,15,2,25620
2021,24,16,1,26340
2021,24,16,2,25661
2021,24,17,1,26232
2021,24,17,2,25603
2012,25,0,1,26767
2012,25,0,2,25736
2012,25,1,1,26878
2012,25,1,2,25798
2012,25,2,1,27036
2012,25,2,2,25914
2012,25,3,1,27203
2012,25,3,2,26053
2012,25,4,1,27355
2012,25,4,2,26189
2012,25,5,1,27514
2012,25,5,2,26308
2012,25,6,1,27695
2012,25,6,2,26445
2012,25,7,1,27863
2012,25,7,2,26588
2012,25,8,1,27954
2012,25,8,2,26670
2012,25,9,1,27970
2012,25,9,2,26703
2012,25,10,1,27981
2012,25,10,2,26751
2012,25,11,1,28000
2012,25,11,2,26804
2012,25,12,1,28029
2012,25,12,2,26834
2012,25,13,1,28090
2012,25,13,2,26841
2012,25,14,1,28164
2012,25,14,2,26851
2012,25,15,1,28227
2012,25,15,2,26886
2012,25,16,1,28274
2012,25,16,2,26931
2012,25,17,1,28277
2012,25,17,2,26937
2013,25,0,1,26774
2013,25,0,2,25725
2013,25,1,1,26907
2013,25,1,2,25786
2013,25,2,1,27058
2013,25,2,2,25888
2013,25,3,1,27215
2013,25,3,2,26013
2013,25,4,1,27379
2013,25,4,2,26157
2013,25,5,1,27532
2013,25,5,2,26295
2013,25,6,1,27691
2013,25,6,2,26419
2013,25,7,1,27874
2013,25,7,2,26563
2013,25,8,1,28044
2013,25,8,2,26711
2013,25,9,1,28134
2013,25,9,2,26798
2013,25,10,1,28149
2013,25,10,2,26836
2013,25,11,1,28157
2013,25,11,2,26885
2013,25,12,1,28170
2013,25,12,2,26936
2013,25,13,1,28187
2013,25,13,2,26953
2013,25,14,1,28228
2013,25,14,2,26941
2013,25,15,1,28275
2013,25,15,2,26930
2013,25,16,1,28305
2013,25,16,2,26939
2013,25,17,1,28313
2013,25,17,2,26959
2014,25,0,1,26765
2014,25,0,2,25710
2014,25,1,1,26920
2014,25,1,2,25783
2014,25,2,1,27088
2014,25,2,2,25877
2014,25,3,1,27235
2014,25,3,2,25987
2014,25,4,1,27390
2014,25,4,2,26117
2014,25,5,1,27554
2014,25,5,2,26263
2014,25,6,1,27707
2014,25,6,2,26406
2014,25,7,1,27869
2014,25,7,2,26537
2014,25,8,1,28054
2014,25,8,2,26688
2014,25,9,1,28224
2014,25,9,2,26842
2014,25,10,1,28313
2014,25,10,2,26935
2014,25,11,1,28324
2014,25,11,2,26975
2014,25,12,1,28327
2014,25,12,2,27024
2014,25,13,1,28328
2014,25,13,2,27061
2014,25,14,1,28325
2014,25,14,2,27057
2014,25,15,1,28337
2014,25,15,2,27023
2014,25,16,1,28350
2014,25,16,2,26984
2014,25,17,1,28339
2014,25,17,2,26965
2015,25,0,1,26717
2015,25,0,2,25642
2015,25,1,1,26920
2015,25,1,2,25751
2015,25,2,1,27104
2015,25,2,2,25860
2015,25,3,1,27266
2015,25,3,2,25967
2015,25,4,1,27410
2015,25,4,2,26084
2015,25,5,1,27564
2015,25,5,2,26218
2015,25,6,1,27728
2015,25,6,2,26370
2015,25,7,1,27885
2015,25,7,2,26523
2015,25,8,1,28048
2015,25,8,2,26662
2015,25,9,1,28233
2015,25,9,2,26821
2015,25,10,1,28402
2015,25,10,2,26982
2015,25,11,1,28488
2015,25,11,2,27080
2015,25,12,1,28494
2015,25,12,2,27120
2015,25,13,1,28485
2015,25,13,2,27155
2015,25,14,1,28465
2015,25,14,2,27169
2015,25,15,1,28432
2015,25,15,2,27141
2015,25,16,1,28409
2015,25,16,2,27077
2015,25,17,1,28378
2015,25,17,2,27007
2016,25,0,1,26457
2016,25,0,2,25443
2016,25,1,1,26749
2016,25,1,2,25625
2016,25,2,1,26982
2016,25,2,2,25765
2016,25,3,1,27164
2016,25,3,2,25879
2016,25,4,1,27322
2016,25,4,2,25988
2016,25,5,1,27473
2016,25,5,2,26108
2016,25,6,1,27635
2016,25,6,2,26247
2016,25,7,1,27801
2016,25,7,2,26404
2016,25,8,1,27957
2016,25,8,2,26562
2016,25,9,1,28119
2016,25,9,2,26706
2016,25,10,1,28314
2016,25,10,2,26877
2016,25,11,1,28491
2016,25,11,2,27050
2016,25,12,1,28573
2016,25,12,2,27146
2016,25,13,1,28571
2016,25,13,2,27178
2016,25,14,1,28548
2016,25,14,2,27198
2016,25,15,1,28502
2016,25,15,2,27187
2016,25,16,1,28439
2016,25,16,2,27130
2016,25,17,1,28388
2016,25,17,2,27046
2017,25,0,1,26142
2017,25,0,2,25204
2017,25,1,1,26356
2017,25,1,2,25376
2017,25,2,1,26683
2017,25,2,2,25581
2017,25,3,1,26918
2017,25,3,2,25718
2017,25,4,1,27096
2017,25,4,2,25829
2017,25,5,1,27271
2017,25,5,2,25937
2017,25,6,1,27439
2017,25,6,2,26061
2017,25,7,1,27599
2017,25,7,2,26201
2017,25,8,1,27764
2017,25,8,2,26359
2017,25,9,1,27919
2017,25,9,2,26517
2017,25,10,1,28101
2017,25,10,2,26678
2017,25,11,1,28314
2017,25,11,2,26865
2017,25,12,1,28489
2017,25,12,2,27034
2017,25,13,1,28566
2017,25,13,2,27126
2017,25,14,1,28555
2017,25,14,2,27154
2017,25,15,1,28509
2017,25,15,2,27147
2017,25,16,1,28439
2017,25,16,2,27109
2017,25,17,1,28364
2017,25,17,2,27046
2018,25,0,1,25945
2018,25,0,2,25011
2018,25,1,1,26048
2018,25,1,2,25139
2018,25,2,1,26295
2018,25,2,2,25335
2018,25,3,1,26623
2018,25,3,2,25538
2018,25,4,1,26854
2018,25,4,2,25671
2018,25,5,1,27047
2018,25,5,2,25780
2018,25,6,1,27238
2018,25,6,2,25892
2018,25,7,1,27404
2018,25,7,2,26017
2018,25,8,1,27562
2018,25,8,2,26158
2018,25,9,1,27726
2018,25,9,2,26316
2018,25,10,1,27900
2018,25,10,2,26491
2018,25,11,1,28101
2018,25,11,2,26667
2018,25,12,1,28312
2018,25,12,2,26852
2018,25,13,1,28481
2018,25,13,2,27016
2018,25,14,1,28550
2018,25,14,2,27105
2018,25,15,1,28516
2018,25,15,2,27105
2018,25,16,1,28447
2018,25,16,2,27072
2018,25,17,1,28364
2018,25,17,2,27028
2019,25,0,1,25764
2019,25,0,2,24836
2019,25,1,1,25855
2019,25,1,2,24950
2019,25,2,1,25992
2019,25,2,2,25101
2019,25,3,1,26240
2019,25,3,2,25293
2019,25,4,1,26562
2019,25,4,2,25493
2019,25,5,1,26807
2019,25,5,2,25625
2019,25,6,1,27015
2019,25,6,2,25737
2019,25,7,1,27204
2019,25,7,2,25850
2019,25,8,1,27368
2019,25,8,2,25975
2019,25,9,1,27525
2019,25,9,2,26117
2019,25,10,1,27708
2019,25,10,2,26291
2019,25,11,1,27901
2019,25,11,2,26480
2019,25,12,1,28100
2019,25,12,2,26655
2019,25,13,1,28304
2019,25,13,2,26836
2019,25,14,1,28465
2019,25,14,2,26996
2019,25,15,1,28511
2019,25,15,2,27058
2019,25,16,1,28454
2019,25,16,2,27033
2019,25,17,1,28372
2019,25,17,2,26993
2020,25,0,1,25593
2020,25,0,2,24669
2020,25,1,1,25678
2020,25,1,2,24778
2020,25,2,1,25802
2020,25,2,2,24914
2020,25,3,1,25939
2020,25,3,2,25061
2020,25,4,1,26183
2020,25,4,2,25250
2020,25,5,1,26518
2020,25,5,2,25449
2020,25,6,1,26777
2020,25,6,2,25583
2020,25,7,1,26983
2020,25,7,2,25697
2020,25,8,1,27169
2020,25,8,2,25810
2020,25,9,1,27331
2020,25,9,2,25936
2020,25,10,1,27509
2020,25,10,2,26093
2020,25,11,1,27710
2020,25,11,2,26282
2020,25,12,1,27900
2020,25,12,2,26469
2020,25,13,1,28093
2020,25,13,2,26640
2020,25,14,1,28289
2020,25,14,2,26816
2020,25,15,1,28428
2020,25,15,2,26951
2020,25,16,1,28450
2020,25,16,2,26988
2020,25,17,1,28380
2020,25,17,2,26956
2021,25,0,1,25426
2021,25,0,2,24508
2021,25,1,1,25510
2021,25,1,2,24613
2021,25,2,1,25626
2021,25,2,2,24743
2021,25,3,1,25750
2021,25,3,2,24875
2021,25,4,1,25885
2021,25,4,2,25018
2021,25,5,1,26143
2021,25,5,2,25206
2021,25,6,1,26490
2021,25,6,2,25410
2021,25,7,1,26746
2021,25,7,2,25545
2021,25,8,1,26949
2021,25,8,2,25659
2021,25,9,1,27134
2021,25,9,2,25772
2021,25,10,1,27315
2021,25,10,2,25913
2021,25,11,1,27510
2021,25,11,2,26086
2021,25,12,1,27709
2021,25,12,2,26273
2021,25,13,1,27894
2021,25,13,2,26455
2021,25,14,1,28079
2021,25,14,2,26622
2021,25,15,1,28254
2021,25,15,2,26772
2021,25,16,1,28369
2021,25,16,2,26881
2021,25,17,1,28377
2021,25,17,2,26912
2012,26,0,1,26263
2012,26,0,2,25481
2012,26,1,1,26347
2012,26,1,2,25588
2012,26,2,1,26464
2012,26,2,2,25695
2012,26,3,1,26582
2012,26,3,2,25786
2012,26,4,1,26676
2012,26,4,2,25844
2012,26,5,1,26766
2012,26,5,2,25866
2012,26,6,1,26869
2012,26,6,2,25891
2012,26,7,1,26952
2012,26,7,2,25910
2012,26,8,1,26951
2012,26,8,2,25863
2012,26,9,1,26875
2012,26,9,2,25760
2012,26,10,1,26789
2012,26,10,2,25662
2012,26,11,1,26712
2012,26,11,2,25570
2012,26,12,1,26647
2012,26,12,2,25461
2012,26,13,1,26619
2012,26,13,2,25348
2012,26,14,1,26614
2012,26,14,2,25257
2012,26,15,1,26614
2012,26,15,2,25208
2012,26,16,1,26616
2012,26,16,2,25193
2012,26,17,1,26602
2012,26,17,2,25165
2013,26,0,1,26134
2013,26,0,2,25484
2013,26,1,1,26223
2013,26,1,2,25613
2013,26,2,1,26327
2013,26,2,2,25719
2013,26,3,1,26438
2013,26,3,2,25804
2013,26,4,1,26554
2013,26,4,2,25877
2013,26,5,1,26654
2013,26,5,2,25923
2013,26,6,1,26754
2013,26,6,2,25941
2013,26,7,1,26868
2013,26,7,2,25968
2013,26,8,1,26962
2013,26,8,2,25990
2013,26,9,1,26975
2013,26,9,2,25943
2013,26,10,1,26909
2013,26,10,2,25840
2013,26,11,1,26836
2013,26,11,2,25748
2013,26,12,1,26768
2013,26,12,2,25665
2013,26,13,1,26706
2013,26,13,2,25567
2013,26,14,1,26671
2013,26,14,2,25463
2013,26,15,1,26650
2013,26,15,2,25378
2013,26,16,1,26627
2013,26,16,2,25335
2013,26,17,1,26604
2013,26,17,2,25325
2014,26,0,1,25991
2014,26,0,2,25483
2014,26,1,1,26082
2014,26,1,2,25646
2014,26,2,1,26197
2014,26,2,2,25758
2014,26,3,1,26303
2014,26,3,2,25836
2014,26,4,1,26420
2014,26,4,2,25901
2014,26,5,1,26546
2014,26,5,2,25960
2014,26,6,1,26658
2014,26,6,2,26002
2014,26,7,1,26770
2014,26,7,2,26023
2014,26,8,1,26897
2014,26,8,2,26054
2014,26,9,1,27002
2014,26,9,2,26076
2014,26,10,1,27025
2014,26,10,2,26031
2014,26,11,1,26971
2014,26,11,2,25936
2014,26,12,1,26905
2014,26,12,2,25855
2014,26,13,1,26835
2014,26,13,2,25784
2014,26,14,1,26759
2014,26,14,2,25694
2014,26,15,1,26702
2014,26,15,2,25593
2014,26,16,1,26652
2014,26,16,2,25510
2014,26,17,1,26596
2014,26,17,2,25468
2015,26,0,1,25811
2015,26,0,2,25430
2015,26,1,1,25930
2015,26,1,2,25650
2015,26,2,1,26054
2015,26,2,2,25789
2015,26,3,1,26178
2015,26,3,2,25872
2015,26,4,1,26296
2015,26,4,2,25931
2015,26,5,1,26427
2015,26,5,2,25986
2015,26,6,1,26567
2015,26,6,2,26042
2015,26,7,1,26691
2015,26,7,2,26090
2015,26,8,1,26816
2015,26,8,2,26115
2015,26,9,1,26953
2015,26,9,2,26147
2015,26,10,1,27069
2015,26,10,2,26173
2015,26,11,1,27102
2015,26,11,2,26137
2015,26,12,1,27051
2015,26,12,2,26054
2015,26,13,1,26979
2015,26,13,2,25986
2015,26,14,1,26889
2015,26,14,2,25921
2015,26,15,1,26783
2015,26,15,2,25832
2015,26,16,1,26689
2015,26,16,2,25731
2015,26,17,1,26600
2015,26,17,2,25645
2016,26,0,1,25625
2016,26,0,2,24999
2016,26,1,1,25806
2016,26,1,2,25541
2016,26,2,1,25956
2016,26,2,2,25755
2016,26,3,1,26084
2016,26,3,2,25874
2016,26,4,1,26211
2016,26,4,2,25943
2016,26,5,1,26332
2016,26,5,2,25986
2016,26,6,1,26466
2016,26,6,2,26033
2016,26,7,1,26611
2016,26,7,2,26094
2016,26,8,1,26739
2016,26,8,2,26144
2016,26,9,1,26868
2016,26,9,2,26170
2016,26,10,1,27012
2016,26,10,2,26208
2016,26,11,1,27134
2016,26,11,2,26243
2016,26,12,1,27166
2016,26,12,2,26213
2016,26,13,1,27108
2016,26,13,2,26135
2016,26,14,1,27021
2016,26,14,2,26067
2016,26,15,1,26909
2016,26,15,2,26002
2016,26,16,1,26779
2016,26,16,2,25913
2016,26,17,1,26658
2016,26,17,2,25807
2017,26,0,1,25522
2017,26,0,2,24591
2017,26,1,1,25673
2017,26,1,2,25053
2017,26,2,1,25879
2017,26,2,2,25606
2017,26,3,1,26025
2017,26,3,2,25810
2017,26,4,1,26145
2017,26,4,2,25920
2017,26,5,1,26263
2017,26,5,2,25968
2017,26,6,1,26376
2017,26,6,2,25998
2017,26,7,1,26507
2017,26,7,2,26046
2017,26,8,1,26648
2017,26,8,2,26108
2017,26,9,1,26774
2017,26,9,2,26158
2017,26,10,1,26907
2017,26,10,2,26193
2017,26,11,1,27054
2017,26,11,2,26237
2017,26,12,1,27172
2017,26,12,2,26270
2017,26,13,1,27199
2017,26,13,2,26236
2017,26,14,1,27135
2017,26,14,2,26154
2017,26,15,1,27036
2017,26,15,2,26086
2017,26,16,1,26913
2017,26,16,2,26022
2017,26,17,1,26772
2017,26,17,2,25928
2018,26,0,1,25391
2018,26,0,2,24464
2018,26,1,1,25572
2018,26,1,2,24649
2018,26,2,1,25748
2018,26,2,2,25122
2018,26,3,1,25949
2018,26,3,2,25664
2018,26,4,1,26087
2018,26,4,2,25857
2018,26,5,1,26197
2018,26,5,2,25947
2018,26,6,1,26306
2018,26,6,2,25982
2018,26,7,1,26415
2018,26,7,2,26013
2018,26,8,1,26543
2018,26,8,2,26061
2018,26,9,1,26682
2018,26,9,2,26123
2018,26,10,1,26812
2018,26,10,2,26181
2018,26,11,1,26947
2018,26,11,2,26222
2018,26,12,1,27091
2018,26,12,2,26264
2018,26,13,1,27205
2018,26,13,2,26293
2018,26,14,1,27226
2018,26,14,2,26257
2018,26,15,1,27150
2018,26,15,2,26175
2018,26,16,1,27039
2018,26,16,2,26109
2018,26,17,1,26906
2018,26,17,2,26039
2019,26,0,1,25287
2019,26,0,2,24364
2019,26,1,1,25445
2019,26,1,2,24525
2019,26,2,1,25648
2019,26,2,2,24722
2019,26,3,1,25818
2019,26,3,2,25183
2019,26,4,1,26011
2019,26,4,2,25712
2019,26,5,1,26138
2019,26,5,2,25885
2019,26,6,1,26239
2019,26,6,2,25962
2019,26,7,1,26344
2019,26,7,2,25997
2019,26,8,1,26450
2019,26,8,2,26028
2019,26,9,1,26576
2019,26,9,2,26077
2019,26,10,1,26719
2019,26,10,2,26146
2019,26,11,1,26852
2019,26,11,2,26210
2019,26,12,1,26984
2019,26,12,2,26249
2019,26,13,1,27124
2019,26,13,2,26287
2019,26,14,1,27231
2019,26,14,2,26314
2019,26,15,1,27241
2019,26,15,2,26279
2019,26,16,1,27153
2019,26,16,2,26198
2019,26,17,1,27032
2019,26,17,2,26127
2020,26,0,1,25201
2020,26,0,2,24281
2020,26,1,1,25344
2020,26,1,2,24428
2020,26,2,1,25523
2020,26,2,2,24600
2020,26,3,1,25720
2020,26,3,2,24786
2020,26,4,1,25881
2020,26,4,2,25236
2020,26,5,1,26063
2020,26,5,2,25740
2020,26,6,1,26180
2020,26,6,2,25901
2020,26,7,1,26275
2020,26,7,2,25978
2020,26,8,1,26377
2020,26,8,2,26013
2020,26,9,1,26483
2020,26,9,2,26045
2020,26,10,1,26612
2020,26,10,2,26101
2020,26,11,1,26758
2020,26,11,2,26175
2020,26,12,1,26889
2020,26,12,2,26237
2020,26,13,1,27017
2020,26,13,2,26272
2020,26,14,1,27150
2020,26,14,2,26308
2020,26,15,1,27247
2020,26,15,2,26337
2020,26,16,1,27245
2020,26,16,2,26302
2020,26,17,1,27147
2020,26,17,2,26217
2021,26,0,1,25127
2021,26,0,2,24208
2021,26,1,1,25260
2021,26,1,2,24346
2021,26,2,1,25423
2021,26,2,2,24504
2021,26,3,1,25594
2021,26,3,2,24665
2021,26,4,1,25782
2021,26,4,2,24840
2021,26,5,1,25932
2021,26,5,2,25267
2021,26,6,1,26104
2021,26,6,2,25757
2021,26,7,1,26216
2021,26,7,2,25919
2021,26,8,1,26308
2021,26,8,2,25996
2021,26,9,1,26410
2021,26,9,2,26031
2021,26,10,1,26519
2021,26,10,2,26069
2021,26,11,1,26651
2021,26,11,2,26130
2021,26,12,1,26794
2021,26,12,2,26202
2021,26,13,1,26921
2021,26,13,2,26262
2021,26,14,1,27042
2021,26,14,2,26294
2021,26,15,1,27166
2021,26,15,2,26332
2021,26,16,1,27252
2021,26,16,2,26362
2021,26,17,1,27239
2021,26,17,2,26322
2012,27,0,1,23845
2012,27,0,2,22829
2012,27,1,1,23823
2012,27,1,2,22810
2012,27,2,1,23810
2012,27,2,2,22805
2012,27,3,1,23786
2012,27,3,2,22795
2012,27,4,1,23735
2012,27,4,2,22770
2012,27,5,1,23680
2012,27,5,2,22726
2012,27,6,1,23641
2012,27,6,2,22697
2012,27,7,1,23588
2012,27,7,2,22676
2012,27,8,1,23470
2012,27,8,2,22609
2012,27,9,1,23292
2012,27,9,2,22509
2012,27,10,1,23116
2012,27,10,2,22429
2012,27,11,1,22959
2012,27,11,2,22369
2012,27,12,1,22831
2012,27,12,2,22311
2012,27,13,1,22752
2012,27,13,2,22264
2012,27,14,1,22711
2012,27,14,2,22251
2012,27,15,1,22689
2012,27,15,2,22291
2012,27,16,1,22684
2012,27,16,2,22371
2012,27,17,1,22675
2012,27,17,2,22448
2013,27,0,1,24079
2013,27,0,2,22993
2013,27,1,1,24045
2013,27,1,2,22947
2013,27,2,1,23996
2013,27,2,2,22906
2013,27,3,1,23934
2013,27,3,2,22863
2013,27,4,1,23864
2013,27,4,2,22823
2013,27,5,1,23775
2013,27,5,2,22775
2013,27,6,1,23687
2013,27,6,2,22715
2013,27,7,1,23616
2013,27,7,2,22675
2013,27,8,1,23535
2013,27,8,2,22644
2013,27,9,1,23389
2013,27,9,2,22570
2013,27,10,1,23187
2013,27,10,2,22463
2013,27,11,1,22994
2013,27,11,2,22379
2013,27,12,1,22827
2013,27,12,2,22318
2013,27,13,1,22689
2013,27,13,2,22257
2013,27,14,1,22601
2013,27,14,2,22206
2013,27,15,1,22549
2013,27,15,2,22188
2013,27,16,1,22520
2013,27,16,2,22221
2013,27,17,1,22511
2013,27,17,2,22295
2014,27,0,1,24299
2014,27,0,2,23152
2014,27,1,1,24251
2014,27,1,2,23090
2014,27,2,1,24188
2014,27,2,2,23020
2014,27,3,1,24089
2014,27,3,2,22942
2014,27,4,1,23982
2014,27,4,2,22869
2014,27,5,1,23873
2014,27,5,2,22808
2014,27,6,1,23751
2014,27,6,2,22743
2014,27,7,1,23631
2014,27,7,2,22672
2014,27,8,1,23533
2014,27,8,2,22625
2014,27,9,1,23424
2014,27,9,2,22588
2014,27,10,1,23254
2014,27,10,2,22508
2014,27,11,1,23037
2014,27,11,2,22397
2014,27,12,1,22835
2014,27,12,2,22312
2014,27,13,1,22661
2014,27,13,2,22248
2014,27,14,1,22518
2014,27,14,2,22183
2014,27,15,1,22423
2014,27,15,2,22127
2014,27,16,1,22369
2014,27,16,2,22102
2014,27,17,1,22339
2014,27,17,2,22129
2015,27,0,1,24481
2015,27,0,2,23263
2015,27,1,1,24445
2015,27,1,2,23207
2015,27,2,1,24367
2015,27,2,2,23129
2015,27,3,1,24252
2015,27,3,2,23026
2015,27,4,1,24106
2015,27,4,2,22920
2015,27,5,1,23960
2015,27,5,2,22829
2015,27,6,1,23817
2015,27,6,2,22752
2015,27,7,1,23663
2015,27,7,2,22680
2015,27,8,1,23517
2015,27,8,2,22605
2015,27,9,1,23393
2015,27,9,2,22552
2015,27,10,1,23260
2015,27,10,2,22510
2015,27,11,1,23076
2015,27,11,2,22427
2015,27,12,1,22851
2015,27,12,2,22314
2015,27,13,1,22645
2015,27,13,2,22226
2015,27,14,1,22469
2015,27,14,2,22157
2015,27,15,1,22323
2015,27,15,2,22086
2015,27,16,1,22229
2015,27,16,2,22024
2015,27,17,1,22178
2015,27,17,2,21995
2016,27,0,1,24189
2016,27,0,2,23135
2016,27,1,1,24493
2016,27,1,2,23234
2016,27,2,1,24460
2016,27,2,2,23186
2016,27,3,1,24359
2016,27,3,2,23093
2016,27,4,1,24221
2016,27,4,2,22978
2016,27,5,1,24066
2016,27,5,2,22874
2016,27,6,1,23912
2016,27,6,2,22785
2016,27,7,1,23754
2016,27,7,2,22706
2016,27,8,1,23587
2016,27,8,2,22632
2016,27,9,1,23429
2016,27,9,2,22554
2016,27,10,1,23290
2016,27,10,2,22492
2016,27,11,1,23149
2016,27,11,2,22440
2016,27,12,1,22962
2016,27,12,2,22355
2016,27,13,1,22735
2016,27,13,2,22241
2016,27,14,1,22527
2016,27,14,2,22149
2016,27,15,1,22336
2016,27,15,2,22063
2016,27,16,1,22177
2016,27,16,2,21977
2016,27,17,1,22083
2016,27,17,2,21911
2017,27,0,1,23680
2017,27,0,2,22831
2017,27,1,1,24076
2017,27,1,2,23042
2017,27,2,1,24417
2017,27,2,2,23169
2017,27,3,1,24390
2017,27,3,2,23123
2017,27,4,1,24290
2017,27,4,2,23032
2017,27,5,1,24173
2017,27,5,2,22937
2017,27,6,1,24039
2017,27,6,2,22852
2017,27,7,1,23885
2017,27,7,2,22765
2017,27,8,1,23729
2017,27,8,2,22687
2017,27,9,1,23563
2017,27,9,2,22614
2017,27,10,1,23401
2017,27,10,2,22520
2017,27,11,1,23259
2017,27,11,2,22441
2017,27,12,1,23118
2017,27,12,2,22387
2017,27,13,1,22929
2017,27,13,2,22303
2017,27,14,1,22699
2017,27,14,2,22186
2017,27,15,1,22463
2017,27,15,2,22067
2017,27,16,1,22243
2017,27,16,2,21955
2017,27,17,1,22077
2017,27,17,2,21865
2018,27,0,1,23528
2018,27,0,2,22683
2018,27,1,1,23574
2018,27,1,2,22741
2018,27,2,1,24005
2018,27,2,2,22980
2018,27,3,1,24349
2018,27,3,2,23108
2018,27,4,1,24323
2018,27,4,2,23064
2018,27,5,1,24243
2018,27,5,2,22993
2018,27,6,1,24147
2018,27,6,2,22916
2018,27,7,1,24012
2018,27,7,2,22833
2018,27,8,1,23860
2018,27,8,2,22746
2018,27,9,1,23704
2018,27,9,2,22669
2018,27,10,1,23535
2018,27,10,2,22580
2018,27,11,1,23371
2018,27,11,2,22471
2018,27,12,1,23228
2018,27,12,2,22390
2018,27,13,1,23085
2018,27,13,2,22336
2018,27,14,1,22893
2018,27,14,2,22249
2018,27,15,1,22635
2018,27,15,2,22106
2018,27,16,1,22370
2018,27,16,2,21962
2018,27,17,1,22144
2018,27,17,2,21846
2019,27,0,1,23377
2019,27,0,2,22537
2019,27,1,1,23426
2019,27,1,2,22596
2019,27,2,1,23509
2019,27,2,2,22683
2019,27,3,1,23942
2019,27,3,2,22923
2019,27,4,1,24285
2019,27,4,2,23050
2019,27,5,1,24277
2019,27,5,2,23025
2019,27,6,1,24218
2019,27,6,2,22973
2019,27,7,1,24121
2019,27,7,2,22898
2019,27,8,1,23986
2019,27,8,2,22815
2019,27,9,1,23835
2019,27,9,2,22730
2019,27,10,1,23676
2019,27,10,2,22637
2019,27,11,1,23506
2019,27,11,2,22531
2019,27,12,1,23340
2019,27,12,2,22422
2019,27,13,1,23195
2019,27,13,2,22339
2019,27,14,1,23049
2019,27,14,2,22284
2019,27,15,1,22829
2019,27,15,2,22171
2019,27,16,1,22542
2019,27,16,2,22003
2019,27,17,1,22272
2019,27,17,2,21856
2020,27,0,1,23227
2020,27,0,2,22391
2020,27,1,1,23279
2020,27,1,2,22454
2020,27,2,1,23365
2020,27,2,2,22541
2020,27,3,1,23450
2020,27,3,2,22629
2020,27,4,1,23882
2020,27,4,2,22867
2020,27,5,1,24241
2020,27,5,2,23011
2020,27,6,1,24252
2020,27,6,2,23006
2020,27,7,1,24193
2020,27,7,2,22955
2020,27,8,1,24095
2020,27,8,2,22881
2020,27,9,1,23962
2020,27,9,2,22799
2020,27,10,1,23807
2020,27,10,2,22698
2020,27,11,1,23647
2020,27,11,2,22588
2020,27,12,1,23475
2020,27,12,2,22483
2020,27,13,1,23307
2020,27,13,2,22372
2020,27,14,1,23160
2020,27,14,2,22289
2020,27,15,1,22986
2020,27,15,2,22207
2020,27,16,1,22738
2020,27,16,2,22069
2020,27,17,1,22446
2020,27,17,2,21900
2021,27,0,1,23082
2021,27,0,2,22249
2021,27,1,1,23133
2021,27,1,2,22311
2021,27,2,1,23220
2021,27,2,2,22400
2021,27,3,1,23308
2021,27,3,2,22488
2021,27,4,1,23395
2021,27,4,2,22576
2021,27,5,1,23841
2021,27,5,2,22830
2021,27,6,1,24216
2021,27,6,2,22994
2021,27,7,1,24228
2021,27,7,2,22989
2021,27,8,1,24167
2021,27,8,2,22940
2021,27,9,1,24071
2021,27,9,2,22866
2021,27,10,1,23934
2021,27,10,2,22769
2021,27,11,1,23777
2021,27,11,2,22651
2021,27,12,1,23616
2021,27,12,2,22541
2021,27,13,1,23442
2021,27,13,2,22435
2021,27,14,1,23272
2021,27,14,2,22323
2021,27,15,1,23097
2021,27,15,2,22214
2021,27,16,1,22895
2021,27,16,2,22108
2021,27,17,1,22642
2021,27,17,2,21967
2012,28,0,1,32964
2012,28,0,2,31835
2012,28,1,1,32890
2012,28,1,2,31804
2012,28,2,1,32867
2012,28,2,2,31790
2012,28,3,1,32847
2012,28,3,2,31760
2012,28,4,1,32801
2012,28,4,2,31694
2012,28,5,1,32754
2012,28,5,2,31589
2012,28,6,1,32729
2012,28,6,2,31494
2012,28,7,1,32685
2012,28,7,2,31401
2012,28,8,1,32551
2012,28,8,2,31236
2012,28,9,1,32336
2012,28,9,2,31017
2012,28,10,1,32124
2012,28,10,2,30818
2012,28,11,1,31934
2012,28,11,2,30637
2012,28,12,1,31775
2012,28,12,2,30451
2012,28,13,1,31678
2012,28,13,2,30277
2012,28,14,1,31629
2012,28,14,2,30151
2012,28,15,1,31605
2012,28,15,2,30101
2012,28,16,1,31605
2012,28,16,2,30117
2012,28,17,1,31603
2012,28,17,2,30140
2013,28,0,1,32891
2013,28,0,2,31807
2013,28,1,1,32834
2013,28,1,2,31787
2013,28,2,1,32807
2013,28,2,2,31769
2013,28,3,1,32788
2013,28,3,2,31734
2013,28,4,1,32774
2013,28,4,2,31688
2013,28,5,1,32740
2013,28,5,2,31614
2013,28,6,1,32710
2013,28,6,2,31509
2013,28,7,1,32703
2013,28,7,2,31422
2013,28,8,1,32678
2013,28,8,2,31335
2013,28,9,1,32562
2013,28,9,2,31177
2013,28,10,1,32363
2013,28,10,2,30959
2013,28,11,1,32165
2013,28,11,2,30760
2013,28,12,1,31983
2013,28,12,2,30577
2013,28,13,1,31824
2013,28,13,2,30388
2013,28,14,1,31716
2013,28,14,2,30209
2013,28,15,1,31645
2013,28,15,2,30073
2013,28,16,1,31590
2013,28,16,2,30011
2013,28,17,1,31554
2013,28,17,2,30011
